Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
512912,21539,RED RETROSPOT BUTTER DISH,3.0,2010-06-18 14:57:00,4.95,16094.0,United Kingdom
495686,21478,SILVER SKULL HOT WATER BOTTLE ,3.0,2010-01-26 12:10:00,3.75,15044.0,United Kingdom
506384,47591C,BLUE FAIRY CAKE CHILD'S APRON,4.0,2010-04-29 12:37:00,1.95,14680.0,United Kingdom
513305,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,12.0,2010-06-23 14:34:00,0.65,15248.0,United Kingdom
499248,21432,SET OF 3 CASES WOODLAND DESIGN,8.0,2010-02-25 14:18:00,5.45,14298.0,United Kingdom
493759,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1.0,2010-01-06 13:56:00,4.95,17965.0,United Kingdom
499656,22106,MIRROR MOSAIC HURRICANE LAMP ,3.0,2010-03-01 14:48:00,6.75,17359.0,United Kingdom
510445,84926A,WAKE UP COCKEREL TILE COASTER,2.0,2010-05-30 15:58:00,1.25,18069.0,United Kingdom
503547,22618,COOKING SET RETROSPOT,2.0,2010-04-01 14:52:00,9.95,14049.0,United Kingdom
519609,84270,ASSTD DESIGN BUBBLE GUM RING,30.0,2010-08-18 16:39:00,0.21,17585.0,United Kingdom
505313,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,6.0,2010-04-21 12:02:00,7.95,13911.0,United Kingdom
520367,21080,SET/20 RED SPOTTY PAPER NAPKINS ,24.0,2010-08-25 14:34:00,0.85,12599.0,France
516919,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12.0,2010-07-25 11:34:00,0.85,17096.0,United Kingdom
501879,22251,BIRDHOUSE DECORATION MAGIC GARDEN,2.0,2010-03-21 13:27:00,1.25,17472.0,United Kingdom
510683,22634,CHILDS BREAKFAST SET SPACEBOY ,6.0,2010-06-03 09:29:00,9.95,12682.0,France
498567,21580,RABBIT  DESIGN  COTTON TOTE BAG,1.0,2010-02-21 12:42:00,2.25,16693.0,United Kingdom
508635,22498,WOODEN REGATTA BUNTING,1.0,2010-05-17 14:36:00,5.95,13719.0,United Kingdom
C490807,51014L,"FEATHER PEN,LIGHT PINK",-60.0,2009-12-08 12:25:00,0.85,13091.0,United Kingdom
510997,85049H,URBAN BLACK RIBBONS ,2.0,2010-06-04 14:32:00,1.25,13564.0,United Kingdom
490612,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2.0,2009-12-07 11:46:00,9.95,17508.0,Greece
510173,22444,GROW YOUR OWN PLANT IN A CAN ,24.0,2010-05-27 14:40:00,1.25,18257.0,United Kingdom
516117,22384,LUNCH BAG PINK RETROSPOT,10.0,2010-07-16 14:29:00,1.65,14766.0,United Kingdom
517348,84843,WHITE SOAP RACK WITH 2 BOTTLES,2.0,2010-07-28 14:26:00,5.95,18207.0,United Kingdom
510429,84596G,SMALL CHOCOLATES PINK BOWL,2.0,2010-05-30 12:55:00,1.25,17618.0,United Kingdom
498914,21624,VINTAGE UNION JACK DOORSTOP,6.0,2010-02-23 16:36:00,5.95,15955.0,United Kingdom
493395,21155,RED SPOTTY PEG BAG,12.0,2009-12-23 13:41:00,2.1,12539.0,Spain
C495035,21527,RETRO SPOT TRADITIONAL TEAPOT ,-2.0,2010-01-20 14:16:00,7.95,15358.0,United Kingdom
497209,82616B,FRAPPUCINO SCARF KNITTING KIT,1.0,2010-02-07 12:40:00,2.95,16788.0,United Kingdom
518482,20749,ASSORTED COLOUR MINI CASES,2.0,2010-08-09 12:24:00,7.95,13488.0,United Kingdom
500357,21790,VINTAGE SNAP CARDS,12.0,2010-03-07 15:41:00,0.85,16310.0,United Kingdom
514350,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12.0,2010-07-01 15:48:00,1.25,13317.0,United Kingdom
504407,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2.0,2010-04-13 11:58:00,2.95,14527.0,United Kingdom
494649,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1.0,2010-01-17 12:28:00,3.75,17969.0,United Kingdom
489675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64.0,2009-12-02 09:47:00,2.55,13777.0,United Kingdom
503395,22508,DOORSTOP RETROSPOT HEART,4.0,2010-03-31 15:30:00,3.75,13039.0,United Kingdom
501291,22432,WATERING CAN PINK BUNNY,2.0,2010-03-15 15:33:00,1.95,14343.0,United Kingdom
516477,21733,RED HANGING HEART T-LIGHT HOLDER,4.0,2010-07-20 16:33:00,2.95,14535.0,United Kingdom
506394,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12.0,2010-04-29 13:20:00,1.65,12349.0,Italy
505513,20754,RETRO RED SPOTTY WASHING UP GLOVES,1.0,2010-04-22 14:57:00,2.1,14556.0,United Kingdom
512560,84978,HANGING HEART JAR T-LIGHT HOLDER,6.0,2010-06-16 14:28:00,1.25,17931.0,United Kingdom
492239,21768,WALL MOUNTED VINTAGE ORGANISER,2.0,2009-12-16 07:58:00,14.95,14543.0,United Kingdom
494161,21463,MIRRORED DISCO BALL ,16.0,2010-01-11 17:13:00,4.95,16019.0,United Kingdom
505209,22023,EMPIRE BIRTHDAY CARD,12.0,2010-04-20 17:25:00,0.42,14081.0,United Kingdom
510148,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12.0,2010-05-27 12:50:00,1.25,16101.0,United Kingdom
517628,22383,LUNCH BAG SUKI  DESIGN ,20.0,2010-07-30 12:21:00,1.65,17160.0,United Kingdom
513168,85099B,JUMBO BAG RED RETROSPOT,15.0,2010-06-22 11:59:00,1.95,16458.0,United Kingdom
512553,20982,12 PENCILS TALL TUBE SKULLS,4.0,2010-06-16 13:52:00,0.85,17841.0,United Kingdom
516880,35913B,WHITE/PINK CHICK EASTER DECORATION,2.0,2010-07-23 13:43:00,0.85,15862.0,United Kingdom
494208,21212,PACK OF 72 RETRO SPOT CAKE CASES,1.0,2010-01-12 11:33:00,0.55,17945.0,United Kingdom
518136,21843,RED RETROSPOT CAKE STAND,3.0,2010-08-04 15:19:00,10.95,17644.0,United Kingdom
494803,22355,"CHARLOTTE BAG , SUKI DESIGN",3.0,2010-01-18 15:03:00,0.85,15005.0,United Kingdom
518252,21231,SWEETHEART CERAMIC TRINKET BOX,36.0,2010-08-05 17:47:00,1.25,16743.0,United Kingdom
508012,21080,SET/20 RED SPOTTY PAPER NAPKINS ,36.0,2010-05-12 11:55:00,0.85,15252.0,United Kingdom
498347,21889,WOODEN BOX OF DOMINOES,2.0,2010-02-18 12:01:00,1.25,16713.0,United Kingdom
506900,22561,WOODEN SCHOOL COLOURING SET,12.0,2010-05-05 09:43:00,1.65,14175.0,United Kingdom
502843,21135,VICTORIAN  METAL POSTCARD SPRING,40.0,2010-03-28 13:36:00,1.69,14101.0,United Kingdom
497812,21837,CROSS STITCH ALPHABET CUSHION COVER,2.0,2010-02-12 14:46:00,5.95,14415.0,United Kingdom
503401,79323W,WHITE CHERRY LIGHTS,24.0,2010-03-31 16:31:00,5.45,17428.0,United Kingdom
502638,20978,36 PENCILS TUBE SKULLS,16.0,2010-03-25 16:33:00,1.25,15260.0,United Kingdom
C498342,POST,POSTAGE,-1.0,2010-02-18 11:14:00,2.7,16481.0,United Kingdom
490711,21930,JUMBO STORAGE BAG SKULLS,1.0,2009-12-07 15:26:00,1.95,17841.0,United Kingdom
514841,22276,WASH BAG VINTAGE ROSE PAISLEY,6.0,2010-07-06 15:05:00,2.55,12749.0,United Kingdom
513775,84508A,CAMOFLAGE DESIGN TEDDY,6.0,2010-06-28 13:58:00,2.1,17448.0,United Kingdom
511294,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12.0,2010-06-07 15:04:00,0.38,12829.0,United Kingdom
496863,21169,YOU'RE CONFUSING ME METAL SIGN ,3.0,2010-02-04 12:08:00,1.69,16771.0,United Kingdom
497391,22249,DECORATION WHITE CHICK MAGIC GARDEN,32.0,2010-02-09 12:38:00,0.85,12523.0,France
518227,21121,SET/10 RED SPOTTY PARTY CANDLES,2.0,2010-08-05 14:57:00,1.25,15271.0,United Kingdom
496644,10125,MINI FUNKY DESIGN TAPES,2.0,2010-02-03 11:58:00,0.85,15003.0,United Kingdom
502845,21539,RETRO SPOTS BUTTER DISH,3.0,2010-03-28 13:40:00,4.95,13615.0,United Kingdom
505962,21327,SKULLS WRITING SET ,1.0,2010-04-26 15:17:00,1.65,17841.0,United Kingdom
509739,21232,STRAWBERRY CERAMIC TRINKET BOX,12.0,2010-05-25 12:46:00,1.25,13266.0,United Kingdom
492766,35598B,BLACK CHRISTMAS TREE 60CM,24.0,2009-12-18 15:02:00,0.65,14401.0,United Kingdom
501810,21907,I'M ON HOLIDAY METAL SIGN,6.0,2010-03-19 14:41:00,2.1,14911.0,EIRE
504130,20675,BLUE SPOTTY BOWL,32.0,2010-04-11 11:14:00,1.25,13520.0,Switzerland
500304,72799A,BLACK PILLAR CANDLE SILVER FLOCK,2.0,2010-03-07 10:58:00,2.95,14172.0,United Kingdom
499624,82494L,WOODEN FRAME ANTIQUE WHITE ,24.0,2010-03-01 13:10:00,2.55,17593.0,United Kingdom
492593,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1.0,2009-12-17 15:44:00,0.19,15917.0,United Kingdom
507122,22204,MILK PAN BLUE RETROSPOT,12.0,2010-05-06 11:50:00,3.75,12678.0,France
513306,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10.0,2010-06-23 14:41:00,0.72,12748.0,United Kingdom
502828,21223,SET/4 BADGES WOODLAND ANIMAL,1.0,2010-03-28 12:18:00,1.25,16727.0,United Kingdom
519237,18098C,PORCELAIN BUTTERFLY OIL BURNER,6.0,2010-08-15 13:26:00,2.95,13715.0,United Kingdom
511791,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,48.0,2010-06-10 13:59:00,0.95,14025.0,United Kingdom
501101,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12.0,2010-03-12 12:44:00,1.25,13795.0,United Kingdom
506821,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2.0,2010-05-04 12:51:00,7.49,17644.0,United Kingdom
506858,22525,CHILDRENS GARDEN GLOVES PINK,12.0,2010-05-04 14:37:00,1.25,13418.0,United Kingdom
503790,48185,DOOR MAT FAIRY CAKE,1.0,2010-04-07 12:45:00,7.49,13174.0,United Kingdom
493568,21354,TOAST ITS - BEST MUM,12.0,2010-01-05 09:16:00,1.25,16875.0,United Kingdom
503542,20727,LUNCH BAG  BLACK SKULL.,50.0,2010-04-01 14:19:00,1.65,14646.0,Netherlands
505349,22435,SET OF 9 HEART SHAPED BALLOONS,2.0,2010-04-21 14:05:00,1.25,15580.0,United Kingdom
511185,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2010-06-07 12:12:00,2.95,16883.0,United Kingdom
489514,21470,FLOWER VINE RAFFIA FOOD COVER,2.0,2009-12-01 11:21:00,3.75,15311.0,United Kingdom
515927,22630,DOLLY GIRL LUNCH BOX,12.0,2010-07-15 14:32:00,1.95,14420.0,United Kingdom
505376,79190A,RETRO PLASTIC 70'S TRAY,7.0,2010-04-21 17:33:00,0.42,16755.0,United Kingdom
495031,18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,4.0,2010-01-20 14:05:00,2.55,16933.0,United Kingdom
512590,22470,HEART OF WICKER LARGE,4.0,2010-06-16 16:10:00,2.95,13571.0,United Kingdom
495244,47590B,PINK HAPPY BIRTHDAY BUNTING,6.0,2010-01-22 10:51:00,5.45,15179.0,United Kingdom
498027,84839,SWEETHEART KEY CABINET,2.0,2010-02-16 08:44:00,6.75,17644.0,United Kingdom
516610,22621,TRADITIONAL KNITTING NANCY,12.0,2010-07-21 14:41:00,1.45,13615.0,United Kingdom
504532,22150,3 STRIPEY MICE FELTCRAFT,6.0,2010-04-14 11:50:00,1.95,12471.0,Germany
504908,48189,DOOR MAT FRIENDSHIP ,5.0,2010-04-19 08:27:00,7.49,14506.0,United Kingdom
493990,21107,CREAM SLICE FLANNEL PINK SPOT ,6.0,2010-01-10 12:43:00,2.95,12951.0,United Kingdom
496514,84773,RED ROSE AND LACE C/COVER,2.0,2010-02-02 11:57:00,2.95,17377.0,United Kingdom
495090,22333,RETRO SPORT PARTY BAG + STICKER SET,8.0,2010-01-21 10:49:00,1.65,14431.0,United Kingdom
499297,21164,HOME SWEET HOME METAL SIGN ,216.0,2010-02-25 20:16:00,2.0,18102.0,United Kingdom
512088,72741,GRAND CHOCOLATECANDLE,9.0,2010-06-13 12:35:00,1.45,16771.0,United Kingdom
514219,22302,COFFEE MUG PEARS  DESIGN,6.0,2010-07-01 09:15:00,2.55,12575.0,France
505999,85175,CACTI T-LIGHT CANDLES,32.0,2010-04-27 10:54:00,0.42,14837.0,United Kingdom
508117,47480,HANGING PHOTO CLIP ROPE LADDER,12.0,2010-05-13 10:46:00,1.65,18197.0,United Kingdom
495030,85099B,JUMBO BAG RED WHITE SPOTTY ,10.0,2010-01-20 14:04:00,1.95,13982.0,United Kingdom
519933,21471,STRAWBERRY RAFFIA FOOD COVER,1.0,2010-08-22 16:07:00,3.75,16409.0,United Kingdom
499478,21485,RED SPOT HEART HOT WATER BOTTLE,6.0,2010-02-28 12:50:00,4.95,15664.0,United Kingdom
495300,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",20.0,2010-01-22 13:39:00,0.85,12510.0,Spain
520327,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2.0,2010-08-25 12:20:00,5.95,15570.0,United Kingdom
C518899,22644,CERAMIC CHERRY CAKE MONEY BANK,-1.0,2010-08-12 13:53:00,1.45,12471.0,Germany
501550,22583,PACK OF 6 HANDBAG GIFT BOXES,6.0,2010-03-17 15:29:00,2.55,13371.0,United Kingdom
504808,21731,RED TOADSTOOL LED NIGHT LIGHT,1.0,2010-04-16 12:28:00,1.65,17841.0,United Kingdom
512436,22398,MAGNETS PACK OF 4 SWALLOWS,12.0,2010-06-15 15:59:00,1.25,15750.0,United Kingdom
C511965,20832,RED FLOCK LOVE HEART PHOTO FRAME,-4.0,2010-06-11 13:34:00,0.85,14727.0,United Kingdom
512305,21090,SET/6 COLLAGE PAPER PLATES,2.0,2010-06-14 16:19:00,0.85,17848.0,United Kingdom
512889,71053,WHITE METAL LANTERN,2.0,2010-06-18 12:04:00,3.75,16797.0,United Kingdom
495230,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12.0,2010-01-22 08:37:00,1.25,13192.0,United Kingdom
497403,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8.0,2010-02-09 14:25:00,1.25,14422.0,United Kingdom
518410,21174,POTTERING IN THE SHED METAL SIGN,12.0,2010-08-08 14:41:00,1.95,14837.0,United Kingdom
500233,21897,POTTING SHED CANDLE CITRONELLA,1.0,2010-03-05 11:31:00,2.95,13544.0,United Kingdom
514524,21931,JUMBO STORAGE BAG SUKI,30.0,2010-07-05 09:45:00,1.95,14655.0,United Kingdom
500449,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,2010-03-08 12:08:00,3.75,17542.0,United Kingdom
513972,72799C,PINK PILLAR CANDLE SILVER FLOCK,1.0,2010-06-29 16:13:00,2.95,15532.0,United Kingdom
494278,20723,STRAWBERRY CHARLOTTE BAG,100.0,2010-01-13 10:40:00,0.72,13162.0,United Kingdom
511297,22622,BOX OF VINTAGE ALPHABET BLOCKS,2.0,2010-06-07 15:12:00,9.95,17101.0,United Kingdom
491240,20982,12 PENCILS TALL TUBE SKULLS,24.0,2009-12-10 14:50:00,0.85,13831.0,United Kingdom
492839,85232D,SET/3 DECOUPAGE STACKING TINS,1.0,2009-12-21 11:08:00,4.95,14085.0,United Kingdom
512946,22557,PLASTERS IN TIN VINTAGE PAISLEY ,8.0,2010-06-20 15:32:00,1.65,17625.0,United Kingdom
496642,21164,HOME SWEET HOME METAL SIGN ,6.0,2010-02-03 11:50:00,2.95,15091.0,United Kingdom
500234,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1.0,2010-03-05 11:50:00,1.25,17841.0,United Kingdom
512742,22425,ENAMEL COLANDER CREAM,3.0,2010-06-17 14:40:00,4.95,16746.0,United Kingdom
502363,22260,FELT EGG COSY BLUE RABBIT ,1.0,2010-03-24 11:19:00,0.85,14606.0,United Kingdom
499878,20681,PINK SPOTTY CHILDS UMBRELLA,60.0,2010-03-03 09:59:00,2.75,14156.0,EIRE
502404,16156S,WRAP PINK FAIRY CAKES ,25.0,2010-03-24 11:56:00,0.42,15607.0,United Kingdom
504893,84658,WHITE STITCHED CUSHION COVER,2.0,2010-04-18 14:06:00,6.95,15972.0,United Kingdom
507193,22518,CHILDS GARDEN BRUSH BLUE,6.0,2010-05-06 16:21:00,2.1,16843.0,United Kingdom
518220,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1.0,2010-08-05 13:31:00,6.35,14049.0,United Kingdom
501157,21156,RED SPOTTY CHILDS APRON,3.0,2010-03-14 16:18:00,1.95,16686.0,United Kingdom
499487,46000M,POLYESTER FILLER PAD 45x45cm,2.0,2010-02-28 13:42:00,1.55,13561.0,United Kingdom
508360,21243,PINK  SPOTTY PLATE ,2.0,2010-05-14 12:55:00,1.69,15723.0,United Kingdom
490706,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12.0,2009-12-07 14:58:00,3.95,17865.0,United Kingdom
503821,22545,MINI JIGSAW BUNNIES,6.0,2010-04-07 14:50:00,0.42,15201.0,United Kingdom
492499,22110,BIRD HOUSE HOT WATER BOTTLE,36.0,2009-12-17 11:49:00,1.25,17739.0,United Kingdom
504449,84988,SET OF 72 PINK HEART PAPER DOILIES,12.0,2010-04-13 14:53:00,1.45,12459.0,Spain
515156,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2010-07-08 15:29:00,2.55,16466.0,United Kingdom
490164,20725,LUNCH BAG RED SPOTTY,10.0,2009-12-04 11:32:00,1.65,14961.0,United Kingdom
503926,22348,TEA BAG PLATE RED SPOTTY ,1.0,2010-04-08 13:19:00,0.85,12709.0,Germany
503950,22302,COFFEE MUG PEARS  DESIGN,2.0,2010-04-08 15:40:00,2.55,17362.0,United Kingdom
499230,22229,BUNNY WOODEN PAINTED WITH FLOWER ,2.0,2010-02-25 12:16:00,0.85,12748.0,United Kingdom
516312,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4.0,2010-07-19 14:21:00,4.95,17850.0,United Kingdom
511328,21731,RED TOADSTOOL LED NIGHT LIGHT,12.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom
519612,21866,UNION JACK FLAG LUGGAGE TAG,1.0,2010-08-18 17:41:00,1.25,15154.0,United Kingdom
514850,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2010-07-06 16:14:00,3.75,17145.0,United Kingdom
510675,84033,FLAG OF ST GEORGE ,25.0,2010-06-02 16:20:00,1.65,17841.0,United Kingdom
507063,22304,COFFEE MUG BLUE PAISLEY DESIGN,6.0,2010-05-06 10:28:00,2.55,17469.0,United Kingdom
491448,20749,ASSORTED COLOUR MINI CASES,3.0,2009-12-11 10:54:00,7.95,15983.0,United Kingdom
517514,20975,12 PENCILS SMALL TUBE RED SPOTTY,1.0,2010-07-29 13:36:00,0.65,13584.0,United Kingdom
492358,21080,SET/20 RED SPOTTY PAPER NAPKINS ,6.0,2009-12-16 13:22:00,0.85,16779.0,United Kingdom
513349,21441,BLUE BIRDHOUSE DECORATION,1.0,2010-06-24 11:28:00,0.85,14606.0,United Kingdom
C504197,47502,POLKADOT CUTLERY 24 PCS IN TRAY,-4.0,2010-04-12 10:28:00,12.75,14911.0,EIRE
503260,22367,CHILDS APRON SPACEBOY DESIGN,4.0,2010-03-31 11:11:00,1.95,16393.0,United Kingdom
514962,82578,KITCHEN METAL SIGN,12.0,2010-07-07 12:08:00,0.55,14156.0,EIRE
515127,21781,MA CAMPAGNE CUTLERY BOX,1.0,2010-07-08 14:18:00,14.95,14695.0,United Kingdom
510625,22149,FELTCRAFT 6 FLOWER FRIENDS,6.0,2010-06-02 11:28:00,2.1,15246.0,United Kingdom
492738,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2.0,2009-12-18 12:23:00,3.75,14527.0,United Kingdom
517644,21586,KINGS CHOICE GIANT TUBE MATCHES,12.0,2010-07-30 13:25:00,2.55,17735.0,United Kingdom
510498,20724,RED SPOTTY CHARLOTTE BAG,10.0,2010-06-01 12:42:00,0.85,14227.0,United Kingdom
495916,47599A,PINK PARTY BAGS,6.0,2010-01-27 13:19:00,2.1,12921.0,United Kingdom
503877,22188,BLACK HEART CARD HOLDER,2.0,2010-04-08 11:50:00,3.95,15005.0,United Kingdom
514164,22469,HEART OF WICKER SMALL,12.0,2010-06-30 15:35:00,1.65,13872.0,United Kingdom
499758,72023F,RED ORGANIC CANDLE IN GLASS,2.0,2010-03-02 12:20:00,1.25,15003.0,United Kingdom
512892,20617,FIRST CLASS PASSPORT COVER ,6.0,2010-06-18 12:28:00,2.1,12802.0,Netherlands
510682,22620,4 TRADITIONAL SPINNING TOPS,12.0,2010-06-03 09:29:00,1.25,13131.0,United Kingdom
508457,84992,72 SWEETHEART FAIRY CAKE CASES,24.0,2010-05-14 16:50:00,0.55,12745.0,United Kingdom
506688,22357,KINGS CHOICE BISCUIT TIN,1.0,2010-05-02 11:54:00,4.25,17565.0,United Kingdom
496217,22029,SPACE BOY BIRTHDAY CARD,12.0,2010-01-29 13:46:00,0.42,13267.0,United Kingdom
501031,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,12.0,2010-03-11 17:41:00,0.85,16718.0,United Kingdom
489572,22297,HEART IVORY TRELLIS SMALL,5.0,2009-12-01 13:29:00,1.25,17611.0,United Kingdom
515998,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12.0,2010-07-16 08:33:00,0.38,15602.0,United Kingdom
504682,79323B,BLACK CHERRY LIGHTS,2.0,2010-04-15 15:57:00,6.75,14099.0,United Kingdom
499623,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2.0,2010-03-01 13:06:00,5.95,17377.0,United Kingdom
506162,20828,GLITTER BUTTERFLY CLIPS,6.0,2010-04-28 09:15:00,2.55,13081.0,United Kingdom
497512,21794,CLASSIC FRENCH STYLE BASKET NATURAL,2.0,2010-02-10 12:26:00,6.75,17201.0,United Kingdom
508053,21524,DOOR MAT SPOTTY HOME SWEET HOME,10.0,2010-05-12 13:11:00,6.35,12418.0,Switzerland
514694,22502,PICNIC BASKET WICKER SMALL,2.0,2010-07-05 14:58:00,4.25,17757.0,United Kingdom
508612,22030,SWALLOWS GREETING CARD,12.0,2010-05-17 12:57:00,0.42,12920.0,United Kingdom
515165,84986B,SET OF 36 SILVER PAPER DOILIES,6.0,2010-07-08 16:08:00,1.45,13564.0,United Kingdom
514356,20728,LUNCH BAG CARS BLUE,10.0,2010-07-01 16:50:00,1.65,17635.0,United Kingdom
498717,22384,LUNCH BAG PINK RETROSPOT,2.0,2010-02-22 13:38:00,1.65,17259.0,United Kingdom
505712,22470,HEART OF WICKER LARGE,4.0,2010-04-25 12:43:00,2.95,13527.0,United Kingdom
489895,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12.0,2009-12-03 07:25:00,1.25,12779.0,Poland
493820,84580,MOUSE TOY WITH PINK T-SHIRT,1.0,2010-01-07 12:37:00,3.75,13821.0,United Kingdom
512591,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12.0,2010-06-16 16:24:00,1.25,17160.0,United Kingdom
515427,22349,DOG BOWL CHASING BALL DESIGN,2.0,2010-07-12 13:45:00,3.75,13044.0,United Kingdom
510516,20754,RETRO RED SPOTTY WASHING UP GLOVES,3.0,2010-06-01 13:15:00,2.1,14680.0,United Kingdom
492769,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,16.0,2009-12-18 15:08:00,4.25,15497.0,United Kingdom
494797,84029D,LEOPARD PRINT HOT WATER BOTTLE,1.0,2010-01-18 14:23:00,3.75,18036.0,United Kingdom
489822,20750, RED/WHITE DOT MINI CASES,1.0,2009-12-02 13:26:00,7.95,14204.0,United Kingdom
518687,22584,PACK OF 6 PANNETONE GIFT BOXES,6.0,2010-08-11 10:16:00,2.55,15837.0,United Kingdom
512522,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24.0,2010-06-16 11:48:00,0.55,16550.0,United Kingdom
495718,20747,PICCADILLY TEA SET,1.0,2010-01-26 14:25:00,14.95,16791.0,United Kingdom
504161,21719,LOVELY BONBON STICKER SHEET,12.0,2010-04-11 15:54:00,0.85,15067.0,United Kingdom
515423,82578,KITCHEN METAL SIGN,1.0,2010-07-12 13:26:00,0.55,17143.0,United Kingdom
494616,10138,ASSORTED COLOUR JUMBO PEN,12.0,2010-01-15 14:27:00,0.42,17364.0,United Kingdom
504591,22070,SMALL RED RETROSPOT MUG IN BOX ,6.0,2010-04-15 10:31:00,3.75,13394.0,United Kingdom
512795,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12.0,2010-06-18 10:18:00,1.25,17612.0,United Kingdom
502916,22556,PLASTERS IN TIN CIRCUS PARADE ,1.0,2010-03-29 13:39:00,1.65,16502.0,United Kingdom
514336,21682,LARGE MEDINA STAMPED METAL BOWL ,4.0,2010-07-01 14:38:00,4.95,17187.0,United Kingdom
510987,21947,SET OF 6 HEART CHOPSTICKS,3.0,2010-06-04 12:50:00,1.25,13443.0,United Kingdom
503595,22122,SET OF 2 FANCY FONT TEA TOWELS,4.0,2010-04-01 19:54:00,2.95,17218.0,United Kingdom
504884,21617,4 LILY  BOTANICAL DINNER CANDLES,12.0,2010-04-18 13:27:00,3.75,17389.0,United Kingdom
515020,22544,MINI JIGSAW SPACEBOY,48.0,2010-07-08 09:13:00,0.42,12399.0,Belgium
507297,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-05-07 14:44:00,3.75,13313.0,United Kingdom
490403,84327A,PINK JUMPER LARRY THE LAMB,6.0,2009-12-06 11:13:00,2.1,17920.0,United Kingdom
518880,21623,VINTAGE UNION JACK MEMOBOARD,2.0,2010-08-12 13:11:00,9.95,17623.0,United Kingdom
518847,22639,SET OF 4 NAPKIN CHARMS HEARTS,32.0,2010-08-12 11:47:00,2.1,13668.0,United Kingdom
492720,21843,RETRO SPOT CAKE STAND,12.0,2009-12-18 10:50:00,10.95,16772.0,United Kingdom
490727,90081A,LILY BROOCH AMETHYST COLOUR,1.0,2009-12-07 16:38:00,4.95,17231.0,United Kingdom
498104,21888,BINGO SET,2.0,2010-02-16 13:49:00,3.75,13503.0,United Kingdom
502837,22219,LOVEBIRD HANGING DECORATION WHITE ,12.0,2010-03-28 12:52:00,0.85,14771.0,United Kingdom
490496,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1.0,2009-12-06 13:40:00,3.75,15547.0,United Kingdom
506487,21670,BLUE SPOT CERAMIC DRAWER KNOB,12.0,2010-04-30 10:44:00,1.25,12806.0,Netherlands
504409,21497,FANCY FONTS BIRTHDAY WRAP,25.0,2010-04-13 12:21:00,0.42,13089.0,United Kingdom
511616,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12.0,2010-06-09 12:11:00,2.95,15527.0,United Kingdom
510329,20932,PINK POT PLANT CANDLE,1.0,2010-05-28 13:23:00,3.75,17822.0,United Kingdom
504594,22315,200 RED + WHITE BENDY STRAWS,1.0,2010-04-15 10:49:00,1.25,15910.0,United Kingdom
513553,22550,HOLIDAY FUN LUDO,4.0,2010-06-25 12:57:00,3.75,16841.0,United Kingdom
505580,22211,WOOD STAMP SET FLOWERS,12.0,2010-04-23 12:13:00,1.45,17448.0,United Kingdom
516959,84970S,HANGING HEART ZINC T-LIGHT HOLDER,6.0,2010-07-25 16:06:00,0.85,13451.0,United Kingdom
